date,manufacturer,product,retailer,region,sales_value,sales_volume,store_count,current_price,percent_time_on_promo,percent_sales_on_promo,4_weeks_volume_growth_percent,4_weeks_value_growth_percent,_source_row
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Eastern Cape,1302.2,9.0,2.0,43.406666666666666,,,,,56445
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Eastern Cape,533.62,3.6,1.0,44.468333333333334,,,,,56446
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Eastern Cape,348.95,2.4,2.0,43.61875,50.0,72.2166,,,56447
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Eastern Cape,264.95,1.8,2.0,44.15833333333333,50.0,47.5561,,,56448
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Eastern Cape,80.0,0.6,1.0,40.0,,,,,56449
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Eastern Cape,151.9,0.9,1.0,50.63333333333333,,,,,56450
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Eastern Cape,42.0,0.3,1.0,42.0,100.0,100.0,,,56451
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Minimark,Eastern Cape,69.99,0.3,1.0,69.99,,,,,56454
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Buying Partner,Free State,54.9,0.3,1.0,54.9,,,,,56455
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Free State,44.37,0.3,1.0,44.37,,,,,56462
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Free State,97.9,0.6,1.0,48.95,,,,,56463
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Free State,48.95,0.3,1.0,48.95,,,,,56464
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Free State,80.0,0.6,1.0,40.0,100.0,100.0,,,56469
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Free State,252.0,1.8,1.0,42.0,100.0,100.0,,,56470
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Free State,252.0,1.8,1.0,42.0,100.0,100.0,,,56471
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Free State,390.95,2.7,1.0,43.43888888888889,,,,,56472
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Free State,319.92,2.4,1.0,39.99,100.0,100.0,,,56476
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Free State,79.98,0.6,1.0,39.99,100.0,100.0,,,56477
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Gauteng,94.7,0.6,1.0,47.35,,,,,56482
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Gauteng,48.95,0.3,1.0,48.95,,,,,56483
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Gauteng,48.95,0.3,1.0,48.95,,,,,56484
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Gauteng,377.89,2.4,1.0,47.23625,,,,,56489
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Gauteng,293.7,1.8,1.0,48.949999999999996,,,,,56490
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Gauteng,97.9,0.6,1.0,48.95,,,,,56491
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Gauteng,48.95,0.3,1.0,48.95,,,,,56492
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Gauteng,9350.73,66.3,10.0,42.31099547511312,30.0,30.4629,,,56497
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Gauteng,8935.1,60.9,11.0,44.015270935960594,18.1818,21.9268,,,56498
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Gauteng,8941.19,61.5,10.0,43.61556097560976,30.0,17.5379,,,56499
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Gauteng,9009.23,62.4,11.0,43.31360576923077,27.2727,19.4678,,,56500
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Gauteng,549.9,3.9,7.0,42.3,14.2857,14.5481,,,56504
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Gauteng,580.86,3.9,5.0,44.681538461538466,40.0,52.1571,,,56505
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Gauteng,609.88,4.2,4.0,43.56285714285714,75.0,90.99,,,56506
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Gauteng,222.95,1.5,2.0,44.589999999999996,50.0,37.6766,,,56507
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Gauteng,544.89,3.3,2.0,49.53545454545454,50.0,88.9904,,,56512
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Gauteng,199.95,1.5,1.0,39.989999999999995,100.0,100.0,,,56513
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Gauteng,59.99,0.3,1.0,59.99,,,,,56514
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Kwazulu-natal,485.37,3.0,3.0,48.537,,,,,56519
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Kwazulu-natal,240.17,1.5,3.0,48.034,,,,,56520
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Kwazulu-natal,391.6,2.4,3.0,48.95,,,,,56521
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Kwazulu-natal,234.05,1.5,3.0,46.81,33.3333,37.257,,,56522
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Kwazulu-natal,1366.95,9.6,4.0,42.7171875,50.0,31.2484,,,56527
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Kwazulu-natal,2698.75,17.7,4.0,45.74152542372882,,,,,56528
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Kwazulu-natal,2348.82,15.9,4.0,44.31735849056604,25.0,11.8315,,,56529
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Kwazulu-natal,824.99,5.7,4.0,43.42052631578947,75.0,66.4578,,,56530
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Kwazulu-natal,80.0,0.6,1.0,40.0,,,,,56534
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Kwazulu-natal,180.95,1.2,2.0,45.2375,,,,,56535
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Kwazulu-natal,138.95,0.9,2.0,46.31666666666666,,,,,56536
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Limpopo,97.9,0.6,1.0,48.95,,,,,56545
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Limpopo,48.95,0.3,1.0,48.95,,,,,56546
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Limpopo,146.85,0.9,1.0,48.949999999999996,,,,,56547
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Limpopo,48.95,0.3,1.0,48.95,,,,,56548
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Limpopo,48.95,0.3,1.0,48.95,,,,,56552
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Limpopo,48.95,0.3,1.0,48.95,,,,,56553
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Limpopo,97.9,0.6,1.0,48.95,,,,,56554
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Limpopo,995.42,7.2,1.0,41.475833333333334,100.0,100.0,,,56559
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Limpopo,138.95,0.9,1.0,46.31666666666666,,,,,56560
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Limpopo,336.0,2.4,1.0,42.0,100.0,100.0,,,56561
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Limpopo,84.0,0.6,1.0,42.0,100.0,100.0,,,56562
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Limpopo,84.0,0.6,1.0,42.0,,,,,56563
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Limpopo,54.95,0.3,1.0,54.95,,,,,56564
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Mpumalanga,48.95,0.3,1.0,48.95,,,,,56567
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Mpumalanga,97.9,0.6,1.0,48.95,,,,,56568
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Mpumalanga,146.85,0.9,1.0,48.949999999999996,,,,,56569
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Mpumalanga,1998.38,14.7,1.0,40.78326530612245,,,,,56574
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Mpumalanga,558.95,3.9,1.0,42.99615384615385,,,,,56575
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Mpumalanga,773.38,5.4,1.0,42.965555555555554,,,,,56576
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Mpumalanga,680.24,4.8,1.0,42.515,,,,,56577
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Mpumalanga,42.0,0.3,1.0,42.0,,,,,56578
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Mpumalanga,170.97,0.9,1.0,56.99,,,,,56582
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Mpumalanga,217.95,1.5,1.0,43.589999999999996,100.0,100.0,,,56583
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Buying Partner,Non-sa,367.7,2.1,1.0,52.528571428571425,,,,,56588
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Buying Partner,Non-sa,372.5,2.1,1.0,53.214285714285715,,,,,56589
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Buying Partner,Non-sa,53.4,0.3,1.0,53.4,,,,,56590
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Buying Partner,Non-sa,377.99,2.1,2.0,53.99857142857143,,,,,56591
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Megasave,Non-sa,50.99,0.3,1.0,50.99,,,,,56595
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Megasave,Non-sa,153.97,0.9,2.0,51.32333333333333,,,,,56596
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Megasave,Non-sa,154.97,0.9,2.0,51.656666666666666,,,,,56597
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Megasave,Non-sa,203.96,1.2,1.0,50.99,,,,,56598
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Non-sa,336.94,1.8,4.0,56.156666666666666,,,,,56601
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Non-sa,3025.96,16.2,3.0,56.0362962962963,,,,,56602
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Non-sa,233.96,1.2,2.0,58.49,,,,,56603
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Non-sa,1044.12,5.4,4.0,58.00666666666666,,,,,56604
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,President Hyper,North West,227.96,1.2,1.0,56.99,,,,,56614
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,President Hyper,North West,284.95,1.5,1.0,56.989999999999995,,,,,56615
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,President Hyper,North West,174.95,1.5,1.0,34.989999999999995,100.0,100.0,,,56616
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,President Hyper,North West,227.96,1.2,1.0,56.99,,,,,56617
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Northern Cape,99.98,0.6,1.0,49.99,100.0,100.0,,,56626
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Northern Cape,39.99,0.3,1.0,39.99,100.0,100.0,,,56627
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Northern Cape,59.99,0.3,1.0,59.99,,,,,56628
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Grocer,Northern Cape,79.98,0.6,1.0,39.99,,,,,56633
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Western Cape,97.9,0.6,1.0,48.95,,,,,56638
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Western Cape,48.95,0.3,1.0,48.95,,,,,56639
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Cash & Carry,Western Cape,244.75,1.5,1.0,48.95,,,,,56640
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Western Cape,48.95,0.3,1.0,48.95,,,,,56643
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Western Cape,91.74,0.6,1.0,45.87,100.0,100.0,,,56644
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Jumbo,Western Cape,48.95,0.3,1.0,48.95,,,,,56645
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Western Cape,1713.58,12.6,3.0,40.799523809523805,33.3333,28.3868,,,56650
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Western Cape,1161.05,7.5,3.0,46.442,,,,,56651
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Western Cape,1404.04,9.6,3.0,43.87625,66.6667,74.2244,,,56652
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Main,Western Cape,558.95,3.9,3.0,42.99615384615385,66.6667,82.655,,,56653
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Western Cape,160.0,1.2,2.0,40.0,50.0,50.0,,,56654
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Western Cape,84.0,0.6,1.0,42.0,,,,,56655
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,Makro Online,Western Cape,54.95,0.3,1.0,54.95,,,,,56656
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Western Cape,716.83,5.1,9.0,42.1664705882353,88.8889,77.6851,,,56661
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Western Cape,1279.68,9.6,11.0,39.99,54.5455,71.875,,,56662
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Western Cape,1479.63,11.1,11.0,39.99,45.4545,54.0541,,,56663
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Foods,Western Cape,459.91,2.7,6.0,51.101111111111116,33.3333,17.3904,,,56664
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Grocer,Western Cape,159.96,1.2,3.0,39.99,33.3333,25.0,,,56669
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Grocer,Western Cape,159.96,1.2,2.0,39.99,,,,,56670
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Grocer,Western Cape,79.98,0.6,1.0,39.99,,,,,56671
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Grocer,Western Cape,39.99,0.3,1.0,39.99,,,,,56672
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Minimark,Western Cape,479.92,2.4,4.0,59.99,,,,,56677
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Minimark,Western Cape,239.96,1.2,3.0,59.99,,,,,56678
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Minimark,Western Cape,482.92,2.4,4.0,60.365,,,,,56679
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Minimark,Western Cape,119.98,0.6,1.0,59.99,,,,,56680
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 300ml,OK Urban,Western Cape,54.99,0.3,1.0,54.99,,,,,56683
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Cash & Carry,Eastern Cape,218.95,1.8,1.0,218.95,,,,,56686
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Cash & Carry,Eastern Cape,1113.92,7.2,2.0,278.48,,,,,56687
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Eastern Cape,6690.78,46.8,2.0,257.3376923076923,,,,,56692
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Eastern Cape,3034.69,19.8,2.0,275.8809090909091,,,,,56693
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Eastern Cape,2487.54,16.2,3.0,276.3933333333333,,,,,56694
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Eastern Cape,2067.64,14.4,2.0,258.455,50.0,73.1781,,,56695
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Eastern Cape,240.0,1.8,1.0,240.0,,,,,56699
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Eastern Cape,215.95,1.8,1.0,215.95,100.0,100.0,,,56700
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Free State,814.89,5.4,1.0,271.63,,,,,56706
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Free State,557.24,3.6,1.0,278.62,,,,,56707
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Free State,1616.08,10.8,1.0,269.34666666666664,,,,,56708
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Free State,459.9,3.6,1.0,229.95,100.0,100.0,,,56709
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Free State,9501.8,79.2,1.0,215.95,,,,,56713
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Free State,504.0,3.6,1.0,252.0,,,,,56715
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Free State,756.0,5.4,1.0,252.0,,,,,56716
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Cash & Carry,Gauteng,270.33,1.8,1.0,270.33,,,,,56719
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Cash & Carry,Gauteng,270.33,1.8,1.0,270.33,,,,,56720
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Cash & Carry,Gauteng,229.95,1.8,1.0,229.95,100.0,100.0,,,56721
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Gauteng,279.95,1.8,1.0,279.95,,,,,56723
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Gauteng,263.0,1.8,1.0,263.0,100.0,100.0,,,56724
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Gauteng,266.27,1.8,1.0,266.27,,,,,56725
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Gauteng,9719.25,75.6,8.0,231.41071428571428,75.0,50.8609,,,56730
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Gauteng,6535.65,54.0,9.0,217.855,88.8889,95.8214,,,56731
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Gauteng,14362.25,111.6,10.0,231.6491935483871,30.0,32.3285,,,56732
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Gauteng,9879.97,68.4,8.0,259.9992105263158,12.5,2.5506,,,56733
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Gauteng,647.85,5.4,2.0,215.95000000000002,50.0,33.3333,,,56737
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Gauteng,431.9,3.6,2.0,215.95,50.0,50.0,,,56738
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Gauteng,2159.85,16.2,6.0,239.98333333333332,33.3333,19.9968,,,56739
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Gauteng,1002.96,7.2,2.0,250.74,,,,,56740
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Cash & Carry,Kwazulu-natal,1155.75,9.0,3.0,231.15,,,,,56744
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Cash & Carry,Kwazulu-natal,3071.71,19.8,3.0,279.24636363636364,,,,,56745
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Kwazulu-natal,3287.35,27.0,4.0,219.15666666666667,100.0,100.0,,,56750
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Kwazulu-natal,4103.05,34.2,4.0,215.95000000000002,100.0,100.0,,,56751
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Kwazulu-natal,1763.65,14.4,4.0,220.45625,50.0,36.7335,,,56752
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Kwazulu-natal,1220.85,7.2,2.0,305.2125,,,,,56753
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Kwazulu-natal,2831.9,21.6,1.0,235.99166666666667,,,,,56756
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Kwazulu-natal,215.95,1.8,1.0,215.95,100.0,100.0,,,56757
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Kwazulu-natal,1475.95,10.8,2.0,245.99166666666667,,,,,56758
2026-08-16,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Online,Kwazulu-natal,252.0,1.8,1.0,252.0,,,,,56759
2026-08-02,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Limpopo,279.95,1.8,1.0,279.95,,,,,56764
2026-08-09,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Jumbo,Limpopo,279.95,1.8,1.0,279.95,,,,,56765
2026-07-26,Reckitt Benckiser,Mr Min Multipurpose Cleaner Fruit Blossom 6x300ml,Makro Main,Limpopo,647.85,5.4,1.0,215.95000000000002,100.0,100.0,,,56770
